"Date Printed: Friday, April 28, 2023 7:31:59 AM"
Title: "AIDS prevalence | Chlamydia | Early Non-Primary, Non-Secondary Syphilis | Gonorrhea | HIV prevalence | Primary and Secondary Syphilis | 2008 | 2009 | 2010 | 2011 | 2012 | 2013 | 2014 | 2015 | 2016 | 2017 | 2018 | 2019 | 2020 (COVID-19 Pandemic) | Alabama | Alaska | Arizona | Arkansas | California | Colorado | Connecticut | Delaware | District of Columbia | Florida | Georgia | Hawaii | Idaho | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Maine | Maryland | Massachusetts | Michigan | Minnesota | Mississippi | Missouri | Montana | Nebraska | Nevada | New Hampshire | New Jersey | New Mexico | New York | North Carolina | North Dakota | Ohio | Oklahoma | Oregon | Pennsylvania | Rhode Island | South Carolina | South Dakota | Tennessee | Texas | Utah | Vermont | Virginia | Washington | West Virginia | Wisconsin | Wyoming | All races/ethnicities | Female | Male | Ages 13 years and older"
Footnote(s): Data for years 2021 and 2022 are preliminary (subject to a 12-month reporting delay). Data for the year 2020 should be interpreted with caution due to the impact of the COVID-19 pandemic on access to HIV testing, care-related services, and case surveillance activities in state/local jurisdictions. Inclusion of 2020 through 2022 data in trend assessments is discouraged. Data by transmission category presented based on sex assigned at birth and are adjusted for missing transmission category. See Technical notes for more details on data availability and stratifications.
Prevalence data for the year 2020 are preliminary and based on death data received by CDC as of December 2021. Prevalence data prior to 2010 are based on residence at diagnosis; prevalence data from 2010 to present are based on most recent known address. See Technical Notes for death reporting by jurisdiction.
^ Jurisdiction with incomplete reporting of deaths for most recent year.
NA - Not Applicable.



Indicator,Year,Geography,FIPS,Age Group,Race/Ethnicity,Sex,Cases,Rate per 100000,Population
"AIDS prevalence","2011","Indiana","18","Ages 13 years and older","All races/ethnicities","Male","3,935","150.1","2,621,729"
"AIDS prevalence","2010","Indiana","18","Ages 13 years and older","All races/ethnicities","Female","865","31.6","2,735,495"
"AIDS prevalence","2010","Indiana","18","Ages 13 years and older","All races/ethnicities","Male","3,783","145.2","2,605,298"
"AIDS prevalence","2009","Indiana","18","Ages 13 years and older","All races/ethnicities","Female","777","28.8","2,698,713"
"AIDS prevalence","2009","Indiana","18","Ages 13 years and older","All races/ethnicities","Male","3,545","137.3","2,581,254"
"AIDS prevalence","2008","Indiana","18","Ages 13 years and older","All races/ethnicities","Female","727","27.1","2,682,519"
"AIDS prevalence","2008","Indiana","18","Ages 13 years and older","All races/ethnicities","Male","3,401","132.7","2,563,804"
"HIV prevalence","2020 (COVID-19 Pandemic)","Indiana","18","Ages 13 years and older","All races/ethnicities","Female","2,547","88.5","2,878,808"
"HIV prevalence","2020 (COVID-19 Pandemic)","Indiana","18","Ages 13 years and older","All races/ethnicities","Male","9,326","337.7","2,761,498"
"HIV prevalence","2019","Indiana","18","Ages 13 years and older","All races/ethnicities","Female","2,484","86.7","2,864,985"
"HIV prevalence","2019","Indiana","18","Ages 13 years and older","All races/ethnicities","Male","9,105","331.5","2,746,691"
"HIV prevalence","2018","Indiana","18","Ages 13 years and older","All races/ethnicities","Female","2,411","84.7","2,847,926"
"HIV prevalence","2018","Indiana","18","Ages 13 years and older","All races/ethnicities","Male","8,964","328.5","2,728,879"
"HIV prevalence","2017","Indiana","18","Ages 13 years and older","All races/ethnicities","Female","2,326","82.2","2,830,805"
"HIV prevalence","2017","Indiana","18","Ages 13 years and older","All races/ethnicities","Male","8,683","320.4","2,709,956"
"HIV prevalence","2016","Indiana","18","Ages 13 years and older","All races/ethnicities","Female","2,232","79.2","2,817,728"
"HIV prevalence","2016","Indiana","18","Ages 13 years and older","All races/ethnicities","Male","8,456","313.6","2,696,502"
"HIV prevalence","2015","Indiana","18","Ages 13 years and older","All races/ethnicities","Female","2,147","76.6","2,803,685"
"HIV prevalence","2015","Indiana","18","Ages 13 years and older","All races/ethnicities","Male","8,244","307.3","2,682,551"
"HIV prevalence","2014","Indiana","18","Ages 13 years and older","All races/ethnicities","Female","2,040","73.0","2,795,942"
"HIV prevalence","2014","Indiana","18","Ages 13 years and older","All races/ethnicities","Male","7,881","294.9","2,672,624"
"HIV prevalence","2013","Indiana","18","Ages 13 years and older","All races/ethnicities","Female","1,980","71.2","2,781,234"
"HIV prevalence","2013","Indiana","18","Ages 13 years and older","All races/ethnicities","Male","7,590","285.7","2,657,004"
"HIV prevalence","2012","Indiana","18","Ages 13 years and older","All races/ethnicities","Female","1,914","69.3","2,763,571"
"HIV prevalence","2012","Indiana","18","Ages 13 years and older","All races/ethnicities","Male","7,327","277.8","2,637,529"
"HIV prevalence","2011","Indiana","18","Ages 13 years and older","All races/ethnicities","Female","1,832","66.6","2,750,766"
"HIV prevalence","2011","Indiana","18","Ages 13 years and older","All races/ethnicities","Male","7,083","270.2","2,621,729"
"HIV prevalence","2010","Indiana","18","Ages 13 years and older","All races/ethnicities","Female","1,755","64.2","2,735,495"
"HIV prevalence","2010","Indiana","18","Ages 13 years and older","All races/ethnicities","Male","6,818","261.7","2,605,298"
"HIV prevalence","2009","Indiana","18","Ages 13 years and older","All races/ethnicities","Female","1,596","59.1","2,698,713"
"HIV prevalence","2009","Indiana","18","Ages 13 years and older","All races/ethnicities","Male","6,488","251.4","2,581,254"
"HIV prevalence","2008","Indiana","18","Ages 13 years and older","All races/ethnicities","Female","1,528","57.0","2,682,519"
"HIV prevalence","2008","Indiana","18","Ages 13 years and older","All races/ethnicities","Male","6,275","244.8","2,563,804"
"Gonorrhea","2020 (COVID-19 Pandemic)","Iowa","19","Ages 13 years and older","All races/ethnicities","Female","3,465","260.6","1,329,500"
"Gonorrhea","2020 (COVID-19 Pandemic)","Iowa","19","Ages 13 years and older","All races/ethnicities","Male","3,450","264.5","1,304,557"
"Gonorrhea","2019","Iowa","19","Ages 13 years and older","All races/ethnicities","Female","2,714","204.1","1,329,500"
"Gonorrhea","2019","Iowa","19","Ages 13 years and older","All races/ethnicities","Male","2,591","198.6","1,304,557"
"Gonorrhea","2018","Iowa","19","Ages 13 years and older","All races/ethnicities","Female","2,476","186.8","1,325,388"
"Gonorrhea","2018","Iowa","19","Ages 13 years and older","All races/ethnicities","Male","2,361","181.8","1,298,664"
"Gonorrhea","2017","Iowa","19","Ages 13 years and older","All races/ethnicities","Female","1,884","142.6","1,321,518"
"Gonorrhea","2017","Iowa","19","Ages 13 years and older","All races/ethnicities","Male","1,868","144.4","1,293,688"
"Gonorrhea","2016","Iowa","19","Ages 13 years and older","All races/ethnicities","Female","1,267","96.2","1,317,304"
"Gonorrhea","2016","Iowa","19","Ages 13 years and older","All races/ethnicities","Male","1,331","103.4","1,287,656"
"Gonorrhea","2015","Iowa","19","Ages 13 years and older","All races/ethnicities","Female","1,121","85.4","1,312,989"
"Gonorrhea","2015","Iowa","19","Ages 13 years and older","All races/ethnicities","Male","1,122","87.5","1,282,377"
"Gonorrhea","2014","Iowa","19","Ages 13 years and older","All races/ethnicities","Female","861","65.8","1,308,946"
"Gonorrhea","2014","Iowa","19","Ages 13 years and older","All races/ethnicities","Male","778","61.0","1,276,087"
"Gonorrhea","2013","Iowa","19","Ages 13 years and older","All races/ethnicities","Female","810","62.2","1,302,551"
"Gonorrhea","2013","Iowa","19","Ages 13 years and older","All races/ethnicities","Male","660","52.1","1,267,615"
"Gonorrhea","2012","Iowa","19","Ages 13 years and older","All races/ethnicities","Female","1,168","90.2","1,295,318"
"Gonorrhea","2012","Iowa","19","Ages 13 years and older","All races/ethnicities","Male","836","66.4","1,258,414"
"Gonorrhea","2011","Iowa","19","Ages 13 years and older","All races/ethnicities","Female","1,213","94.0","1,290,859"
"Gonorrhea","2011","Iowa","19","Ages 13 years and older","All races/ethnicities","Male","703","56.1","1,252,476"
"Gonorrhea","2010","Iowa","19","Ages 13 years and older","All races/ethnicities","Female","1,173","91.4","1,283,893"
"Gonorrhea","2010","Iowa","19","Ages 13 years and older","All races/ethnicities","Male","623","50.1","1,242,779"
"Gonorrhea","2009","Iowa","19","Ages 13 years and older","All races/ethnicities","Female","1,048","82.4","1,272,087"
"Gonorrhea","2009","Iowa","19","Ages 13 years and older","All races/ethnicities","Male","609","49.8","1,223,952"
"Gonorrhea","2008","Iowa","19","Ages 13 years and older","All races/ethnicities","Female","1,023","80.7","1,268,027"
"Gonorrhea","2008","Iowa","19","Ages 13 years and older","All races/ethnicities","Male","674","55.3","1,218,064"
"Chlamydia","2020 (COVID-19 Pandemic)","Iowa","19","Ages 13 years and older","All races/ethnicities","Female","10,123","761.4","1,329,500"
"Chlamydia","2020 (COVID-19 Pandemic)","Iowa","19","Ages 13 years and older","All races/ethnicities","Male","4,967","380.7","1,304,557"
"Chlamydia","2019","Iowa","19","Ages 13 years and older","All races/ethnicities","Female","10,556","794.0","1,329,500"
"Chlamydia","2019","Iowa","19","Ages 13 years and older","All races/ethnicities","Male","5,485","420.4","1,304,557"
"Chlamydia","2018","Iowa","19","Ages 13 years and older","All races/ethnicities","Female","9,786","738.3","1,325,388"
"Chlamydia","2018","Iowa","19","Ages 13 years and older","All races/ethnicities","Male","4,888","376.4","1,298,664"
"Chlamydia","2017","Iowa","19","Ages 13 years and older","All races/ethnicities","Female","9,258","700.6","1,321,518"
"Chlamydia","2017","Iowa","19","Ages 13 years and older","All races/ethnicities","Male","4,630","357.9","1,293,688"
"Chlamydia","2016","Iowa","19","Ages 13 years and older","All races/ethnicities","Female","8,867","673.1","1,317,304"
"Chlamydia","2016","Iowa","19","Ages 13 years and older","All races/ethnicities","Male","4,107","319.0","1,287,656"
"Chlamydia","2015","Iowa","19","Ages 13 years and older","All races/ethnicities","Female","8,364","637.0","1,312,989"
"Chlamydia","2015","Iowa","19","Ages 13 years and older","All races/ethnicities","Male","3,710","289.3","1,282,377"
"Chlamydia","2014","Iowa","19","Ages 13 years and older","All races/ethnicities","Female","8,378","640.1","1,308,946"
"Chlamydia","2014","Iowa","19","Ages 13 years and older","All races/ethnicities","Male","3,418","267.9","1,276,087"
"Chlamydia","2013","Iowa","19","Ages 13 years and older","All races/ethnicities","Female","7,887","605.5","1,302,551"
"Chlamydia","2013","Iowa","19","Ages 13 years and older","All races/ethnicities","Male","3,051","240.7","1,267,615"
"Chlamydia","2012","Iowa","19","Ages 13 years and older","All races/ethnicities","Female","8,187","632.0","1,295,318"
"Chlamydia","2012","Iowa","19","Ages 13 years and older","All races/ethnicities","Male","3,182","252.9","1,258,414"
"Chlamydia","2011","Iowa","19","Ages 13 years and older","All races/ethnicities","Female","7,633","591.3","1,290,859"
"Chlamydia","2011","Iowa","19","Ages 13 years and older","All races/ethnicities","Male","3,052","243.7","1,252,476"
"Chlamydia","2010","Iowa","19","Ages 13 years and older","All races/ethnicities","Female","7,590","591.2","1,283,893"
"Chlamydia","2010","Iowa","19","Ages 13 years and older","All races/ethnicities","Male","2,923","235.2","1,242,779"
"Chlamydia","2009","Iowa","19","Ages 13 years and older","All races/ethnicities","Female","6,764","531.7","1,272,087"
"Chlamydia","2009","Iowa","19","Ages 13 years and older","All races/ethnicities","Male","2,619","214.0","1,223,952"
"Chlamydia","2008","Iowa","19","Ages 13 years and older","All races/ethnicities","Female","6,869","541.7","1,268,027"
"Chlamydia","2008","Iowa","19","Ages 13 years and older","All races/ethnicities","Male","2,484","203.9","1,218,064"
"Early Non-Primary, Non-Secondary Syphilis","2020 (COVID-19 Pandemic)","Iowa","19","Ages 13 years and older","All races/ethnicities","Female","19","1.4","1,329,500"
"Early Non-Primary, Non-Secondary Syphilis","2020 (COVID-19 Pandemic)","Iowa","19","Ages 13 years and older","All races/ethnicities","Male","144","11.0","1,304,557"
"Early Non-Primary, Non-Secondary Syphilis","2019","Iowa","19","Ages 13 years and older","All races/ethnicities","Female","15","1.1","1,329,500"
"Early Non-Primary, Non-Secondary Syphilis","2019","Iowa","19","Ages 13 years and older","All races/ethnicities","Male","85","6.5","1,304,557"
"Early Non-Primary, Non-Secondary Syphilis","2018","Iowa","19","Ages 13 years and older","All races/ethnicities","Female","15","1.1","1,325,388"
"Early Non-Primary, Non-Secondary Syphilis","2018","Iowa","19","Ages 13 years and older","All races/ethnicities","Male","70","5.4","1,298,664"
"Early Non-Primary, Non-Secondary Syphilis","2017","Iowa","19","Ages 13 years and older","All races/ethnicities","Female","10","0.8","1,321,518"
"Early Non-Primary, Non-Secondary Syphilis","2017","Iowa","19","Ages 13 years and older","All races/ethnicities","Male","81","6.3","1,293,688"
"Early Non-Primary, Non-Secondary Syphilis","2016","Iowa","19","Ages 13 years and older","All races/ethnicities","Female","7","0.5","1,317,304"
"Early Non-Primary, Non-Secondary Syphilis","2016","Iowa","19","Ages 13 years and older","All races/ethnicities","Male","52","4.0","1,287,656"
"Early Non-Primary, Non-Secondary Syphilis","2015","Iowa","19","Ages 13 years and older","All races/ethnicities","Female","6","0.5","1,312,989"
"Early Non-Primary, Non-Secondary Syphilis","2015","Iowa","19","Ages 13 years and older","All races/ethnicities","Male","63","4.9","1,282,377"
"Early Non-Primary, Non-Secondary Syphilis","2014","Iowa","19","Ages 13 years and older","All races/ethnicities","Female","11","0.8","1,308,946"
"Early Non-Primary, Non-Secondary Syphilis","2014","Iowa","19","Ages 13 years and older","All races/ethnicities","Male","71","5.6","1,276,087"
"Early Non-Primary, Non-Secondary Syphilis","2013","Iowa","19","Ages 13 years and older","All races/ethnicities","Female","7","0.5","1,302,551"
"Early Non-Primary, Non-Secondary Syphilis","2013","Iowa","19","Ages 13 years and older","All races/ethnicities","Male","56","4.4","1,267,615"
"Early Non-Primary, Non-Secondary Syphilis","2012","Iowa","19","Ages 13 years and older","All races/ethnicities","Female","0","0.0","1,295,318"
"Early Non-Primary, Non-Secondary Syphilis","2012","Iowa","19","Ages 13 years and older","All races/ethnicities","Male","15","1.2","1,258,414"
"Early Non-Primary, Non-Secondary Syphilis","2011","Iowa","19","Ages 13 years and older","All races/ethnicities","Female","2","0.2","1,290,859"
"Early Non-Primary, Non-Secondary Syphilis","2011","Iowa","19","Ages 13 years and older","All races/ethnicities","Male","8","0.6","1,252,476"
"Early Non-Primary, Non-Secondary Syphilis","2010","Iowa","19","Ages 13 years and older","All races/ethnicities","Female","0","0.0","1,283,893"
"Early Non-Primary, Non-Secondary Syphilis","2010","Iowa","19","Ages 13 years and older","All races/ethnicities","Male","4","0.3","1,242,779"
"Early Non-Primary, Non-Secondary Syphilis","2009","Iowa","19","Ages 13 years and older","All races/ethnicities","Female","6","0.5","1,272,087"
"Early Non-Primary, Non-Secondary Syphilis","2009","Iowa","19","Ages 13 years and older","All races/ethnicities","Male","3","0.2","1,223,952"
"Early Non-Primary, Non-Secondary Syphilis","2008","Iowa","19","Ages 13 years and older","All races/ethnicities","Female","1","0.1","1,268,027"
"Early Non-Primary, Non-Secondary Syphilis","2008","Iowa","19","Ages 13 years and older","All races/ethnicities","Male","10","0.8","1,218,064"
"Primary and Secondary Syphilis","2020 (COVID-19 Pandemic)","Iowa","19","Ages 13 years and older","All races/ethnicities","Female","24","1.8","1,329,500"
"Primary and Secondary Syphilis","2020 (COVID-19 Pandemic)","Iowa","19","Ages 13 years and older","All races/ethnicities","Male","170","13.0","1,304,557"
"Primary and Secondary Syphilis","2019","Iowa","19","Ages 13 years and older","All races/ethnicities","Female","35","2.6","1,329,500"
"Primary and Secondary Syphilis","2019","Iowa","19","Ages 13 years and older","All races/ethnicities","Male","97","7.4","1,304,557"
"Primary and Secondary Syphilis","2018","Iowa","19","Ages 13 years and older","All races/ethnicities","Female","11","0.8","1,325,388"
"Primary and Secondary Syphilis","2018","Iowa","19","Ages 13 years and older","All races/ethnicities","Male","75","5.8","1,298,664"
"Primary and Secondary Syphilis","2017","Iowa","19","Ages 13 years and older","All races/ethnicities","Female","9","0.7","1,321,518"
"Primary and Secondary Syphilis","2017","Iowa","19","Ages 13 years and older","All races/ethnicities","Male","92","7.1","1,293,688"
"Primary and Secondary Syphilis","2016","Iowa","19","Ages 13 years and older","All races/ethnicities","Female","6","0.5","1,317,304"
"Primary and Secondary Syphilis","2016","Iowa","19","Ages 13 years and older","All races/ethnicities","Male","83","6.4","1,287,656"
"Primary and Secondary Syphilis","2015","Iowa","19","Ages 13 years and older","All races/ethnicities","Female","5","0.4","1,312,989"
"Primary and Secondary Syphilis","2015","Iowa","19","Ages 13 years and older","All races/ethnicities","Male","70","5.5","1,282,377"
"Primary and Secondary Syphilis","2014","Iowa","19","Ages 13 years and older","All races/ethnicities","Female","6","0.5","1,308,946"
"Primary and Secondary Syphilis","2014","Iowa","19","Ages 13 years and older","All races/ethnicities","Male","66","5.2","1,276,087"
"Primary and Secondary Syphilis","2013","Iowa","19","Ages 13 years and older","All races/ethnicities","Female","10","0.8","1,302,551"
"Primary and Secondary Syphilis","2013","Iowa","19","Ages 13 years and older","All races/ethnicities","Male","96","7.6","1,267,615"
"Primary and Secondary Syphilis","2012","Iowa","19","Ages 13 years and older","All races/ethnicities","Female","7","0.5","1,295,318"
"Primary and Secondary Syphilis","2012","Iowa","19","Ages 13 years and older","All races/ethnicities","Male","63","5.0","1,258,414"
"Primary and Secondary Syphilis","2011","Iowa","19","Ages 13 years and older","All races/ethnicities","Female","4","0.3","1,290,859"
"Primary and Secondary Syphilis","2011","Iowa","19","Ages 13 years and older","All races/ethnicities","Male","15","1.2","1,252,476"
"Primary and Secondary Syphilis","2010","Iowa","19","Ages 13 years and older","All races/ethnicities","Female","3","0.2","1,283,893"
"Primary and Secondary Syphilis","2010","Iowa","19","Ages 13 years and older","All races/ethnicities","Male","16","1.3","1,242,779"
"Primary and Secondary Syphilis","2009","Iowa","19","Ages 13 years and older","All races/ethnicities","Female","6","0.5","1,272,087"
"Primary and Secondary Syphilis","2009","Iowa","19","Ages 13 years and older","All races/ethnicities","Male","17","1.4","1,223,952"
"Primary and Secondary Syphilis","2008","Iowa","19","Ages 13 years and older","All races/ethnicities","Female","3","0.2","1,268,027"
"Primary and Secondary Syphilis","2008","Iowa","19","Ages 13 years and older","All races/ethnicities","Male","13","1.1","1,218,064"
"AIDS prevalence","2020 (COVID-19 Pandemic)","Iowa","19","Ages 13 years and older","All races/ethnicities","Female","317","23.7","1,335,073"
"AIDS prevalence","2020 (COVID-19 Pandemic)","Iowa","19","Ages 13 years and older","All races/ethnicities","Male","1,178","89.8","1,311,386"
"AIDS prevalence","2019","Iowa","19","Ages 13 years and older","All races/ethnicities","Female","313","23.5","1,331,638"
"AIDS prevalence","2019","Iowa","19","Ages 13 years and older","All races/ethnicities","Male","1,181","90.4","1,306,304"
"AIDS prevalence","2018","Iowa","19","Ages 13 years and older","All races/ethnicities","Female","307","23.2","1,325,921"
"AIDS prevalence","2018","Iowa","19","Ages 13 years and older","All races/ethnicities","Male","1,194","91.9","1,299,014"
"AIDS prevalence","2017","Iowa","19","Ages 13 years and older","All races/ethnicities","Female","294","22.2","1,322,495"
"AIDS prevalence","2017","Iowa","19","Ages 13 years and older","All races/ethnicities","Male","1,190","91.9","1,294,613"
"AIDS prevalence","2016","Iowa","19","Ages 13 years and older","All races/ethnicities","Female","278","21.1","1,318,076"
"AIDS prevalence","2016","Iowa","19","Ages 13 years and older","All races/ethnicities","Male","1,145","88.9","1,288,455"
"AIDS prevalence","2015","Iowa","19","Ages 13 years and older","All races/ethnicities","Female","259","19.7","1,313,642"
"AIDS prevalence","2015","Iowa","19","Ages 13 years and older","All races/ethnicities","Male","1,089","84.9","1,283,077"
"AIDS prevalence","2014","Iowa","19","Ages 13 years and older","All races/ethnicities","Female","251","19.2","1,309,479"
"AIDS prevalence","2014","Iowa","19","Ages 13 years and older","All races/ethnicities","Male","1,081","84.7","1,276,656"
"AIDS prevalence","2013","Iowa","19","Ages 13 years and older","All races/ethnicities","Female","248","19.0","1,302,939"
"AIDS prevalence","2013","Iowa","19","Ages 13 years and older","All races/ethnicities","Male","1,054","83.1","1,268,026"
"AIDS prevalence","2012","Iowa","19","Ages 13 years and older","All races/ethnicities","Female","244","18.8","1,295,591"
"AIDS prevalence","2012","Iowa","19","Ages 13 years and older","All races/ethnicities","Male","1,024","81.4","1,258,688"
"AIDS prevalence","2011","Iowa","19","Ages 13 years and older","All races/ethnicities","Female","230","17.8","1,291,050"
"AIDS prevalence","2011","Iowa","19","Ages 13 years and older","All races/ethnicities","Male","982","78.4","1,252,646"
"AIDS prevalence","2010","Iowa","19","Ages 13 years and older","All races/ethnicities","Female","231","18.0","1,283,920"
"AIDS prevalence","2010","Iowa","19","Ages 13 years and older","All races/ethnicities","Male","943","75.9","1,242,800"
"AIDS prevalence","2009","Iowa","19","Ages 13 years and older","All races/ethnicities","Female","202","15.9","1,272,079"
"AIDS prevalence","2009","Iowa","19","Ages 13 years and older","All races/ethnicities","Male","782","63.9","1,223,969"
"AIDS prevalence","2008","Iowa","19","Ages 13 years and older","All races/ethnicities","Female","191","15.1","1,268,041"
"AIDS prevalence","2008","Iowa","19","Ages 13 years and older","All races/ethnicities","Male","730","59.9","1,218,086"
"HIV prevalence","2020 (COVID-19 Pandemic)","Iowa","19","Ages 13 years and older","All races/ethnicities","Female","671","50.3","1,335,073"
"HIV prevalence","2020 (COVID-19 Pandemic)","Iowa","19","Ages 13 years and older","All races/ethnicities","Male","2,269","173.0","1,311,386"
"HIV prevalence","2019","Iowa","19","Ages 13 years and older","All races/ethnicities","Female","644","48.4","1,331,638"
"HIV prevalence","2019","Iowa","19","Ages 13 years and older","All races/ethnicities","Male","2,228","170.6","1,306,304"
"HIV prevalence","2018","Iowa","19","Ages 13 years and older","All races/ethnicities","Female","608","45.9","1,325,921"
"HIV prevalence","2018","Iowa","19","Ages 13 years and older","All races/ethnicities","Male","2,164","166.6","1,299,014"
"HIV prevalence","2017","Iowa","19","Ages 13 years and older","All races/ethnicities","Female","576","43.6","1,322,495"
"HIV prevalence","2017","Iowa","19","Ages 13 years and older","All races/ethnicities","Male","2,084","161.0","1,294,613"
"HIV prevalence","2016","Iowa","19","Ages 13 years and older","All races/ethnicities","Female","543","41.2","1,318,076"
"HIV prevalence","2016","Iowa","19","Ages 13 years and older","All races/ethnicities","Male","1,993","154.7","1,288,455"
"HIV prevalence","2015","Iowa","19","Ages 13 years and older","All races/ethnicities","Female","508","38.7","1,313,642"
"HIV prevalence","2015","Iowa","19","Ages 13 years and older","All races/ethnicities","Male","1,884","146.8","1,283,077"
"HIV prevalence","2014","Iowa","19","Ages 13 years and older","All races/ethnicities","Female","481","36.7","1,309,479"
"HIV prevalence","2014","Iowa","19","Ages 13 years and older","All races/ethnicities","Male","1,841","144.2","1,276,656"
"HIV prevalence","2013","Iowa","19","Ages 13 years and older","All races/ethnicities","Female","458","35.2","1,302,939"
"HIV prevalence","2013","Iowa","19","Ages 13 years and older","All races/ethnicities","Male","1,768","139.4","1,268,026"
"HIV prevalence","2012","Iowa","19","Ages 13 years and older","All races/ethnicities","Female","448","34.6","1,295,591"
"HIV prevalence","2012","Iowa","19","Ages 13 years and older","All races/ethnicities","Male","1,707","135.6","1,258,688"
"HIV prevalence","2011","Iowa","19","Ages 13 years and older","All races/ethnicities","Female","425","32.9","1,291,050"
"HIV prevalence","2011","Iowa","19","Ages 13 years and older","All races/ethnicities","Male","1,625","129.7","1,252,646"
"HIV prevalence","2010","Iowa","19","Ages 13 years and older","All races/ethnicities","Female","419","32.6","1,283,920"
"HIV prevalence","2010","Iowa","19","Ages 13 years and older","All races/ethnicities","Male","1,557","125.3","1,242,800"
"HIV prevalence","2009","Iowa","19","Ages 13 years and older","All races/ethnicities","Female","335","26.3","1,272,079"
"HIV prevalence","2009","Iowa","19","Ages 13 years and older","All races/ethnicities","Male","1,235","100.9","1,223,969"
"HIV prevalence","2008","Iowa","19","Ages 13 years and older","All races/ethnicities","Female","318","25.1","1,268,041"
"HIV prevalence","2008","Iowa","19","Ages 13 years and older","All races/ethnicities","Male","1,158","95.1","1,218,086"
"Gonorrhea","2020 (COVID-19 Pandemic)","Kansas","20","Ages 13 years and older","All races/ethnicities","Female","2,800","230.2","1,216,362"
"Gonorrhea","2020 (COVID-19 Pandemic)","Kansas","20","Ages 13 years and older","All races/ethnicities","Male","2,822","236.1","1,195,021"
"Gonorrhea","2019","Kansas","20","Ages 13 years and older","All races/ethnicities","Female","2,462","202.4","1,216,362"
"Gonorrhea","2019","Kansas","20","Ages 13 years and older","All races/ethnicities","Male","2,481","207.6","1,195,021"
"Gonorrhea","2018","Kansas","20","Ages 13 years and older","All races/ethnicities","Female","2,609","215.1","1,212,717"
"Gonorrhea","2018","Kansas","20","Ages 13 years and older","All races/ethnicities","Male","2,640","221.6","1,191,308"
"Gonorrhea","2017","Kansas","20","Ages 13 years and older","All races/ethnicities","Female","2,264","187.3","1,208,703"
"Gonorrhea","2017","Kansas","20","Ages 13 years and older","All races/ethnicities","Male","2,274","191.5","1,187,303"
"Gonorrhea","2016","Kansas","20","Ages 13 years and older","All races/ethnicities","Female","1,689","139.9","1,207,428"
"Gonorrhea","2016","Kansas","20","Ages 13 years and older","All races/ethnicities","Male","1,658","139.8","1,185,989"
"Gonorrhea","2015","Kansas","20","Ages 13 years and older","All races/ethnicities","Female","1,261","104.7","1,204,776"
"Gonorrhea","2015","Kansas","20","Ages 13 years and older","All races/ethnicities","Male","1,274","107.7","1,182,820"
"Gonorrhea","2014","Kansas","20","Ages 13 years and older","All races/ethnicities","Female","1,464","121.9","1,200,599"
"Gonorrhea","2014","Kansas","20","Ages 13 years and older","All races/ethnicities","Male","1,104","93.8","1,176,641"
"Gonorrhea","2013","Kansas","20","Ages 13 years and older","All races/ethnicities","Female","1,221","102.0","1,196,985"
"Gonorrhea","2013","Kansas","20","Ages 13 years and older","All races/ethnicities","Male","939","80.2","1,170,331"
"Gonorrhea","2012","Kansas","20","Ages 13 years and older","All races/ethnicities","Female","1,336","112.0","1,193,179"
"Gonorrhea","2012","Kansas","20","Ages 13 years and older","All races/ethnicities","Male","889","76.4","1,163,346"
"Gonorrhea","2011","Kansas","20","Ages 13 years and older","All races/ethnicities","Female","1,355","114.2","1,187,023"
"Gonorrhea","2011","Kansas","20","Ages 13 years and older","All races/ethnicities","Male","849","73.6","1,153,289"
"Gonorrhea","2010","Kansas","20","Ages 13 years and older","All races/ethnicities","Female","1,232","104.3","1,181,692"
"Gonorrhea","2010","Kansas","20","Ages 13 years and older","All races/ethnicities","Male","848","73.9","1,147,429"
"Gonorrhea","2009","Kansas","20","Ages 13 years and older","All races/ethnicities","Female","1,538","131.7","1,168,049"
"Gonorrhea","2009","Kansas","20","Ages 13 years and older","All races/ethnicities","Male","962","84.5","1,137,875"
"Gonorrhea","2008","Kansas","20","Ages 13 years and older","All races/ethnicities","Female","1,454","125.3","1,160,165"
"Gonorrhea","2008","Kansas","20","Ages 13 years and older","All races/ethnicities","Male","813","72.0","1,129,824"
"Chlamydia","2020 (COVID-19 Pandemic)","Kansas","20","Ages 13 years and older","All races/ethnicities","Female","9,942","817.4","1,216,362"
"Chlamydia","2020 (COVID-19 Pandemic)","Kansas","20","Ages 13 years and older","All races/ethnicities","Male","4,664","390.3","1,195,021"
"Chlamydia","2019","Kansas","20","Ages 13 years and older","All races/ethnicities","Female","10,368","852.4","1,216,362"
"Chlamydia","2019","Kansas","20","Ages 13 years and older","All races/ethnicities","Male","4,908","410.7","1,195,021"
"Chlamydia","2018","Kansas","20","Ages 13 years and older","All races/ethnicities","Female","9,786","806.9","1,212,717"
"Chlamydia","2018","Kansas","20","Ages 13 years and older","All races/ethnicities","Male","4,437","372.4","1,191,308"
"Chlamydia","2017","Kansas","20","Ages 13 years and older","All races/ethnicities","Female","9,468","783.3","1,208,703"
"Chlamydia","2017","Kansas","20","Ages 13 years and older","All races/ethnicities","Male","4,080","343.6","1,187,303"
"Chlamydia","2016","Kansas","20","Ages 13 years and older","All races/ethnicities","Female","8,684","719.2","1,207,428"
