"Date Printed: Friday, April 28, 2023 4:44:20 PM"
Title: "AIDS prevalence | Chlamydia | Early Non-Primary, Non-Secondary Syphilis | Gonorrhea | HIV prevalence | Primary and Secondary Syphilis | 2008 | 2009 | 2010 | 2011 | 2012 | 2013 | 2014 | 2015 | 2016 | 2017 | 2018 | 2019 | 2020 (COVID-19 Pandemic) | Alabama | Alaska | Arizona | Arkansas | California | Colorado | Connecticut | Delaware | District of Columbia | Florida | Georgia | Hawaii | Idaho | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Maine | Maryland | Massachusetts | Michigan | Minnesota | Mississippi | Missouri | Montana | Nebraska | Nevada | New Hampshire | New Jersey | New Mexico | New York | North Carolina | North Dakota | Ohio | Oklahoma | Oregon | Pennsylvania | Rhode Island | South Carolina | South Dakota | Tennessee | Texas | Utah | Vermont | Virginia | Washington | West Virginia | Wisconsin | Wyoming | All races/ethnicities | Both sexes | 13-24 | 25-34 | 35-44 | 45-54 | 55+"
Footnote(s): Data for years 2021 and 2022 are preliminary (subject to a 12-month reporting delay). Data for the year 2020 should be interpreted with caution due to the impact of the COVID-19 pandemic on access to HIV testing, care-related services, and case surveillance activities in state/local jurisdictions. Inclusion of 2020 through 2022 data in trend assessments is discouraged. Data by transmission category presented based on sex assigned at birth and are adjusted for missing transmission category. See Technical notes for more details on data availability and stratifications.
Prevalence data for the year 2020 are preliminary and based on death data received by CDC as of December 2021. Prevalence data prior to 2010 are based on residence at diagnosis; prevalence data from 2010 to present are based on most recent known address. See Technical Notes for death reporting by jurisdiction.
^ Jurisdiction with incomplete reporting of deaths for most recent year.
NA - Not Applicable.



Indicator,Year,Geography,FIPS,Age Group,Race/Ethnicity,Sex,Cases,Rate per 100000,Population
"HIV prevalence","2017","Arkansas","05","35-44","All races/ethnicities","Both sexes","1,126","307.5","366,137"
"HIV prevalence","2017","Arkansas","05","25-34","All races/ethnicities","Both sexes","1,032","260.4","396,296"
"HIV prevalence","2017","Arkansas","05","13-24","All races/ethnicities","Both sexes","283","59.0","479,799"
"HIV prevalence","2016","Arkansas","05","55+","All races/ethnicities","Both sexes","1,346","155.5","865,486"
"HIV prevalence","2016","Arkansas","05","45-54","All races/ethnicities","Both sexes","1,659","438.2","378,554"
"HIV prevalence","2016","Arkansas","05","35-44","All races/ethnicities","Both sexes","1,108","303.8","364,715"
"HIV prevalence","2016","Arkansas","05","25-34","All races/ethnicities","Both sexes","946","240.7","393,082"
"HIV prevalence","2016","Arkansas","05","13-24","All races/ethnicities","Both sexes","279","57.8","482,320"
"HIV prevalence","2015","Arkansas","05","55+","All races/ethnicities","Both sexes","1,216","143.1","849,988"
"HIV prevalence","2015","Arkansas","05","45-54","All races/ethnicities","Both sexes","1,655","433.6","381,719"
"HIV prevalence","2015","Arkansas","05","35-44","All races/ethnicities","Both sexes","1,071","293.5","364,966"
"HIV prevalence","2015","Arkansas","05","25-34","All races/ethnicities","Both sexes","859","220.8","388,952"
"HIV prevalence","2015","Arkansas","05","13-24","All races/ethnicities","Both sexes","282","58.0","486,214"
"HIV prevalence","2014","Arkansas","05","55+","All races/ethnicities","Both sexes","1,078","129.2","834,666"
"HIV prevalence","2014","Arkansas","05","45-54","All races/ethnicities","Both sexes","1,616","419.3","385,412"
"HIV prevalence","2014","Arkansas","05","35-44","All races/ethnicities","Both sexes","1,124","308.5","364,398"
"HIV prevalence","2014","Arkansas","05","25-34","All races/ethnicities","Both sexes","821","212.6","386,175"
"HIV prevalence","2014","Arkansas","05","13-24","All races/ethnicities","Both sexes","293","59.8","490,059"
"HIV prevalence","2013","Arkansas","05","55+","All races/ethnicities","Both sexes","953","116.3","819,607"
"HIV prevalence","2013","Arkansas","05","45-54","All races/ethnicities","Both sexes","1,530","391.1","391,160"
"HIV prevalence","2013","Arkansas","05","35-44","All races/ethnicities","Both sexes","1,106","303.3","364,691"
"HIV prevalence","2013","Arkansas","05","25-34","All races/ethnicities","Both sexes","772","200.9","384,352"
"HIV prevalence","2013","Arkansas","05","13-24","All races/ethnicities","Both sexes","266","54.2","490,469"
"HIV prevalence","2012","Arkansas","05","55+","All races/ethnicities","Both sexes","849","105.3","805,952"
"HIV prevalence","2012","Arkansas","05","45-54","All races/ethnicities","Both sexes","1,476","371.7","397,081"
"HIV prevalence","2012","Arkansas","05","35-44","All races/ethnicities","Both sexes","1,159","318.0","364,421"
"HIV prevalence","2012","Arkansas","05","25-34","All races/ethnicities","Both sexes","721","188.2","383,119"
"HIV prevalence","2012","Arkansas","05","13-24","All races/ethnicities","Both sexes","244","49.9","488,744"
"HIV prevalence","2011","Arkansas","05","55+","All races/ethnicities","Both sexes","733","92.7","790,595"
"HIV prevalence","2011","Arkansas","05","45-54","All races/ethnicities","Both sexes","1,439","356.6","403,490"
"HIV prevalence","2011","Arkansas","05","35-44","All races/ethnicities","Both sexes","1,193","327.0","364,879"
"HIV prevalence","2011","Arkansas","05","25-34","All races/ethnicities","Both sexes","681","178.9","380,693"
"HIV prevalence","2011","Arkansas","05","13-24","All races/ethnicities","Both sexes","227","46.6","487,457"
"HIV prevalence","2010","Arkansas","05","55+","All races/ethnicities","Both sexes","652","84.1","774,831"
"HIV prevalence","2010","Arkansas","05","45-54","All races/ethnicities","Both sexes","1,391","341.8","406,948"
"HIV prevalence","2010","Arkansas","05","35-44","All races/ethnicities","Both sexes","1,240","338.8","365,986"
"HIV prevalence","2010","Arkansas","05","25-34","All races/ethnicities","Both sexes","675","179.0","377,051"
"HIV prevalence","2010","Arkansas","05","13-24","All races/ethnicities","Both sexes","213","44.1","483,165"
"HIV prevalence","2009","Arkansas","05","55+","All races/ethnicities","Both sexes","600","79.9","751,040"
"HIV prevalence","2009","Arkansas","05","45-54","All races/ethnicities","Both sexes","1,342","336.1","399,264"
"HIV prevalence","2009","Arkansas","05","35-44","All races/ethnicities","Both sexes","1,313","357.9","366,873"
"HIV prevalence","2009","Arkansas","05","25-34","All races/ethnicities","Both sexes","709","182.2","389,042"
"HIV prevalence","2009","Arkansas","05","13-24","All races/ethnicities","Both sexes","199","42.5","467,870"
"HIV prevalence","2008","Arkansas","05","55+","All races/ethnicities","Both sexes","530","71.9","736,792"
"HIV prevalence","2008","Arkansas","05","45-54","All races/ethnicities","Both sexes","1,266","319.4","396,427"
"HIV prevalence","2008","Arkansas","05","35-44","All races/ethnicities","Both sexes","1,332","357.7","372,364"
"HIV prevalence","2008","Arkansas","05","25-34","All races/ethnicities","Both sexes","693","180.6","383,679"
"HIV prevalence","2008","Arkansas","05","13-24","All races/ethnicities","Both sexes","181","38.7","468,101"
"Gonorrhea","2020 (COVID-19 Pandemic)","California","06","55+","All races/ethnicities","Both sexes","2,731","25.7","10,624,750"
"Gonorrhea","2020 (COVID-19 Pandemic)","California","06","45-54","All races/ethnicities","Both sexes","5,571","111.9","4,979,745"
"Gonorrhea","2020 (COVID-19 Pandemic)","California","06","35-44","All races/ethnicities","Both sexes","14,241","269.6","5,282,100"
"Gonorrhea","2020 (COVID-19 Pandemic)","California","06","25-34","All races/ethnicities","Both sexes","31,580","521.7","6,052,952"
"Gonorrhea","2020 (COVID-19 Pandemic)","California","06","13-24","All races/ethnicities","Both sexes","24,055","388.4","6,194,056"
"Gonorrhea","2019","California","06","55+","All races/ethnicities","Both sexes","3,047","28.7","10,624,750"
"Gonorrhea","2019","California","06","45-54","All races/ethnicities","Both sexes","6,423","129.0","4,979,745"
"Gonorrhea","2019","California","06","35-44","All races/ethnicities","Both sexes","14,374","272.1","5,282,100"
"Gonorrhea","2019","California","06","25-34","All races/ethnicities","Both sexes","32,112","530.5","6,052,952"
"Gonorrhea","2019","California","06","13-24","All races/ethnicities","Both sexes","24,114","389.3","6,194,056"
"Gonorrhea","2018","California","06","55+","All races/ethnicities","Both sexes","2,856","27.4","10,428,291"
"Gonorrhea","2018","California","06","45-54","All races/ethnicities","Both sexes","6,501","128.6","5,055,651"
"Gonorrhea","2018","California","06","35-44","All races/ethnicities","Both sexes","13,841","264.0","5,242,943"
"Gonorrhea","2018","California","06","25-34","All races/ethnicities","Both sexes","31,176","516.9","6,031,768"
"Gonorrhea","2018","California","06","13-24","All races/ethnicities","Both sexes","24,623","393.8","6,252,631"
"Gonorrhea","2017","California","06","55+","All races/ethnicities","Both sexes","2,520","24.7","10,214,142"
"Gonorrhea","2017","California","06","45-54","All races/ethnicities","Both sexes","6,251","122.0","5,123,302"
"Gonorrhea","2017","California","06","35-44","All races/ethnicities","Both sexes","12,611","242.8","5,194,761"
"Gonorrhea","2017","California","06","25-34","All races/ethnicities","Both sexes","29,182","486.1","6,002,798"
"Gonorrhea","2017","California","06","13-24","All races/ethnicities","Both sexes","24,636","390.3","6,312,286"
"Gonorrhea","2016","California","06","55+","All races/ethnicities","Both sexes","1,973","19.8","9,982,997"
"Gonorrhea","2016","California","06","45-54","All races/ethnicities","Both sexes","5,303","102.6","5,167,852"
"Gonorrhea","2016","California","06","35-44","All races/ethnicities","Both sexes","10,347","200.8","5,152,831"
"Gonorrhea","2016","California","06","25-34","All races/ethnicities","Both sexes","24,725","416.6","5,935,504"
"Gonorrhea","2016","California","06","13-24","All races/ethnicities","Both sexes","22,063","345.7","6,381,791"
"Gonorrhea","2015","California","06","55+","All races/ethnicities","Both sexes","1,445","14.9","9,729,585"
"Gonorrhea","2015","California","06","45-54","All races/ethnicities","Both sexes","4,271","82.3","5,189,193"
"Gonorrhea","2015","California","06","35-44","All races/ethnicities","Both sexes","8,079","157.1","5,142,690"
"Gonorrhea","2015","California","06","25-34","All races/ethnicities","Both sexes","20,076","345.0","5,819,211"
"Gonorrhea","2015","California","06","13-24","All races/ethnicities","Both sexes","20,074","310.1","6,474,027"
"Gonorrhea","2014","California","06","55+","All races/ethnicities","Both sexes","1,102","11.7","9,441,373"
"Gonorrhea","2014","California","06","45-54","All races/ethnicities","Both sexes","3,438","66.2","5,196,474"
"Gonorrhea","2014","California","06","35-44","All races/ethnicities","Both sexes","6,353","123.6","5,138,001"
"Gonorrhea","2014","California","06","25-34","All races/ethnicities","Both sexes","16,203","283.9","5,706,895"
"Gonorrhea","2014","California","06","13-24","All races/ethnicities","Both sexes","17,994","274.4","6,558,280"
"Gonorrhea","2013","California","06","55+","All races/ethnicities","Both sexes","834","9.1","9,165,306"
"Gonorrhea","2013","California","06","45-54","All races/ethnicities","Both sexes","2,859","54.9","5,205,321"
"Gonorrhea","2013","California","06","35-44","All races/ethnicities","Both sexes","5,347","103.9","5,144,137"
"Gonorrhea","2013","California","06","25-34","All races/ethnicities","Both sexes","13,331","238.6","5,586,781"
"Gonorrhea","2013","California","06","13-24","All races/ethnicities","Both sexes","15,540","235.4","6,600,624"
"Gonorrhea","2012","California","06","55+","All races/ethnicities","Both sexes","637","7.2","8,891,534"
"Gonorrhea","2012","California","06","45-54","All races/ethnicities","Both sexes","2,481","47.5","5,224,298"
"Gonorrhea","2012","California","06","35-44","All races/ethnicities","Both sexes","4,433","86.1","5,150,301"
"Gonorrhea","2012","California","06","25-34","All races/ethnicities","Both sexes","11,092","202.2","5,485,707"
"Gonorrhea","2012","California","06","13-24","All races/ethnicities","Both sexes","14,727","222.2","6,629,070"
"Gonorrhea","2011","California","06","55+","All races/ethnicities","Both sexes","509","5.9","8,613,234"
"Gonorrhea","2011","California","06","45-54","All races/ethnicities","Both sexes","1,839","35.0","5,248,427"
"Gonorrhea","2011","California","06","35-44","All races/ethnicities","Both sexes","3,471","67.3","5,153,934"
"Gonorrhea","2011","California","06","25-34","All races/ethnicities","Both sexes","8,542","157.9","5,409,599"
"Gonorrhea","2011","California","06","13-24","All races/ethnicities","Both sexes","12,987","195.6","6,639,499"
"Gonorrhea","2010","California","06","55+","All races/ethnicities","Both sexes","426","5.1","8,344,732"
"Gonorrhea","2010","California","06","45-54","All races/ethnicities","Both sexes","1,674","31.9","5,253,961"
"Gonorrhea","2010","California","06","35-44","All races/ethnicities","Both sexes","3,516","67.9","5,175,670"
"Gonorrhea","2010","California","06","25-34","All races/ethnicities","Both sexes","7,894","148.0","5,333,127"
"Gonorrhea","2010","California","06","13-24","All races/ethnicities","Both sexes","12,827","193.0","6,644,922"
"Gonorrhea","2009","California","06","55+","All races/ethnicities","Both sexes","363","4.5","7,985,145"
"Gonorrhea","2009","California","06","45-54","All races/ethnicities","Both sexes","1,393","27.1","5,143,862"
"Gonorrhea","2009","California","06","35-44","All races/ethnicities","Both sexes","3,026","58.7","5,154,519"
"Gonorrhea","2009","California","06","25-34","All races/ethnicities","Both sexes","6,772","126.7","5,343,019"
"Gonorrhea","2009","California","06","13-24","All races/ethnicities","Both sexes","11,581","181.3","6,387,143"
"Gonorrhea","2008","California","06","55+","All races/ethnicities","Both sexes","395","5.1","7,730,042"
"Gonorrhea","2008","California","06","45-54","All races/ethnicities","Both sexes","1,453","28.5","5,091,559"
"Gonorrhea","2008","California","06","35-44","All races/ethnicities","Both sexes","3,340","63.9","5,225,357"
"Gonorrhea","2008","California","06","25-34","All races/ethnicities","Both sexes","7,007","132.7","5,279,562"
"Gonorrhea","2008","California","06","13-24","All races/ethnicities","Both sexes","13,469","211.6","6,365,202"
"Chlamydia","2020 (COVID-19 Pandemic)","California","06","55+","All races/ethnicities","Both sexes","2,729","25.7","10,624,750"
"Chlamydia","2020 (COVID-19 Pandemic)","California","06","45-54","All races/ethnicities","Both sexes","6,166","123.8","4,979,745"
"Chlamydia","2020 (COVID-19 Pandemic)","California","06","35-44","All races/ethnicities","Both sexes","17,711","335.3","5,282,100"
"Chlamydia","2020 (COVID-19 Pandemic)","California","06","25-34","All races/ethnicities","Both sexes","59,462","982.4","6,052,952"
"Chlamydia","2020 (COVID-19 Pandemic)","California","06","13-24","All races/ethnicities","Both sexes","92,225","1488.9","6,194,056"
"Chlamydia","2019","California","06","55+","All races/ethnicities","Both sexes","3,841","36.2","10,624,750"
"Chlamydia","2019","California","06","45-54","All races/ethnicities","Both sexes","9,149","183.7","4,979,745"
"Chlamydia","2019","California","06","35-44","All races/ethnicities","Both sexes","23,763","449.9","5,282,100"
"Chlamydia","2019","California","06","25-34","All races/ethnicities","Both sexes","77,227","1275.9","6,052,952"
"Chlamydia","2019","California","06","13-24","All races/ethnicities","Both sexes","122,103","1971.3","6,194,056"
"Chlamydia","2018","California","06","55+","All races/ethnicities","Both sexes","3,600","34.5","10,428,291"
"Chlamydia","2018","California","06","45-54","All races/ethnicities","Both sexes","8,951","177.0","5,055,651"
"Chlamydia","2018","California","06","35-44","All races/ethnicities","Both sexes","21,641","412.8","5,242,943"
"Chlamydia","2018","California","06","25-34","All races/ethnicities","Both sexes","74,069","1228.0","6,031,768"
"Chlamydia","2018","California","06","13-24","All races/ethnicities","Both sexes","122,451","1958.4","6,252,631"
"Chlamydia","2017","California","06","55+","All races/ethnicities","Both sexes","3,069","30.0","10,214,142"
"Chlamydia","2017","California","06","45-54","All races/ethnicities","Both sexes","8,164","159.4","5,123,302"
"Chlamydia","2017","California","06","35-44","All races/ethnicities","Both sexes","20,062","386.2","5,194,761"
"Chlamydia","2017","California","06","25-34","All races/ethnicities","Both sexes","69,470","1157.3","6,002,798"
"Chlamydia","2017","California","06","13-24","All races/ethnicities","Both sexes","117,423","1860.2","6,312,286"
"Chlamydia","2016","California","06","55+","All races/ethnicities","Both sexes","2,624","26.3","9,982,997"
"Chlamydia","2016","California","06","45-54","All races/ethnicities","Both sexes","7,200","139.3","5,167,852"
"Chlamydia","2016","California","06","35-44","All races/ethnicities","Both sexes","17,776","345.0","5,152,831"
"Chlamydia","2016","California","06","25-34","All races/ethnicities","Both sexes","62,234","1048.5","5,935,504"
"Chlamydia","2016","California","06","13-24","All races/ethnicities","Both sexes","107,849","1689.9","6,381,791"
"Chlamydia","2015","California","06","55+","All races/ethnicities","Both sexes","2,192","22.5","9,729,585"
"Chlamydia","2015","California","06","45-54","All races/ethnicities","Both sexes","6,597","127.1","5,189,193"
"Chlamydia","2015","California","06","35-44","All races/ethnicities","Both sexes","15,834","307.9","5,142,690"
"Chlamydia","2015","California","06","25-34","All races/ethnicities","Both sexes","57,962","996.0","5,819,211"
"Chlamydia","2015","California","06","13-24","All races/ethnicities","Both sexes","105,962","1636.7","6,474,027"
"Chlamydia","2014","California","06","55+","All races/ethnicities","Both sexes","1,763","18.7","9,441,373"
"Chlamydia","2014","California","06","45-54","All races/ethnicities","Both sexes","5,483","105.5","5,196,474"
"Chlamydia","2014","California","06","35-44","All races/ethnicities","Both sexes","14,135","275.1","5,138,001"
"Chlamydia","2014","California","06","25-34","All races/ethnicities","Both sexes","52,161","914.0","5,706,895"
"Chlamydia","2014","California","06","13-24","All races/ethnicities","Both sexes","101,801","1552.3","6,558,280"
"Chlamydia","2013","California","06","55+","All races/ethnicities","Both sexes","1,578","17.2","9,165,306"
"Chlamydia","2013","California","06","45-54","All races/ethnicities","Both sexes","4,490","86.3","5,205,321"
"Chlamydia","2013","California","06","35-44","All races/ethnicities","Both sexes","12,238","237.9","5,144,137"
"Chlamydia","2013","California","06","25-34","All races/ethnicities","Both sexes","46,970","840.7","5,586,781"
"Chlamydia","2013","California","06","13-24","All races/ethnicities","Both sexes","101,225","1533.6","6,600,624"
"Chlamydia","2012","California","06","55+","All races/ethnicities","Both sexes","1,264","14.2","8,891,534"
"Chlamydia","2012","California","06","45-54","All races/ethnicities","Both sexes","4,215","80.7","5,224,298"
"Chlamydia","2012","California","06","35-44","All races/ethnicities","Both sexes","11,568","224.6","5,150,301"
"Chlamydia","2012","California","06","25-34","All races/ethnicities","Both sexes","44,616","813.3","5,485,707"
"Chlamydia","2012","California","06","13-24","All races/ethnicities","Both sexes","105,267","1588.0","6,629,070"
"Chlamydia","2011","California","06","55+","All races/ethnicities","Both sexes","1,134","13.2","8,613,234"
"Chlamydia","2011","California","06","45-54","All races/ethnicities","Both sexes","3,776","71.9","5,248,427"
"Chlamydia","2011","California","06","35-44","All races/ethnicities","Both sexes","10,630","206.3","5,153,934"
"Chlamydia","2011","California","06","25-34","All races/ethnicities","Both sexes","42,394","783.7","5,409,599"
"Chlamydia","2011","California","06","13-24","All races/ethnicities","Both sexes","108,042","1627.3","6,639,499"
"Chlamydia","2010","California","06","55+","All races/ethnicities","Both sexes","891","10.7","8,344,732"
"Chlamydia","2010","California","06","45-54","All races/ethnicities","Both sexes","3,327","63.3","5,253,961"
"Chlamydia","2010","California","06","35-44","All races/ethnicities","Both sexes","9,878","190.9","5,175,670"
"Chlamydia","2010","California","06","25-34","All races/ethnicities","Both sexes","37,744","707.7","5,333,127"
"Chlamydia","2010","California","06","13-24","All races/ethnicities","Both sexes","97,977","1474.5","6,644,922"
"Chlamydia","2009","California","06","55+","All races/ethnicities","Both sexes","906","11.3","7,985,145"
"Chlamydia","2009","California","06","45-54","All races/ethnicities","Both sexes","3,107","60.4","5,143,862"
"Chlamydia","2009","California","06","35-44","All races/ethnicities","Both sexes","9,381","182.0","5,154,519"
"Chlamydia","2009","California","06","25-34","All races/ethnicities","Both sexes","36,789","688.5","5,343,019"
"Chlamydia","2009","California","06","13-24","All races/ethnicities","Both sexes","96,075","1504.2","6,387,143"
"Chlamydia","2008","California","06","55+","All races/ethnicities","Both sexes","820","10.6","7,730,042"
"Chlamydia","2008","California","06","45-54","All races/ethnicities","Both sexes","2,947","57.9","5,091,559"
"Chlamydia","2008","California","06","35-44","All races/ethnicities","Both sexes","9,597","183.7","5,225,357"
"Chlamydia","2008","California","06","25-34","All races/ethnicities","Both sexes","36,956","700.0","5,279,562"
"Chlamydia","2008","California","06","13-24","All races/ethnicities","Both sexes","97,842","1537.1","6,365,202"
"Early Non-Primary, Non-Secondary Syphilis","2020 (COVID-19 Pandemic)","California","06","55+","All races/ethnicities","Both sexes","768","7.2","10,624,750"
"Early Non-Primary, Non-Secondary Syphilis","2020 (COVID-19 Pandemic)","California","06","45-54","All races/ethnicities","Both sexes","1,263","25.4","4,979,745"
"Early Non-Primary, Non-Secondary Syphilis","2020 (COVID-19 Pandemic)","California","06","35-44","All races/ethnicities","Both sexes","1,928","36.5","5,282,100"
"Early Non-Primary, Non-Secondary Syphilis","2020 (COVID-19 Pandemic)","California","06","25-34","All races/ethnicities","Both sexes","2,810","46.4","6,052,952"
"Early Non-Primary, Non-Secondary Syphilis","2020 (COVID-19 Pandemic)","California","06","13-24","All races/ethnicities","Both sexes","902","14.6","6,194,056"
"Early Non-Primary, Non-Secondary Syphilis","2019","California","06","55+","All races/ethnicities","Both sexes","789","7.4","10,624,750"
"Early Non-Primary, Non-Secondary Syphilis","2019","California","06","45-54","All races/ethnicities","Both sexes","1,425","28.6","4,979,745"
"Early Non-Primary, Non-Secondary Syphilis","2019","California","06","35-44","All races/ethnicities","Both sexes","2,019","38.2","5,282,100"
"Early Non-Primary, Non-Secondary Syphilis","2019","California","06","25-34","All races/ethnicities","Both sexes","2,997","49.5","6,052,952"
"Early Non-Primary, Non-Secondary Syphilis","2019","California","06","13-24","All races/ethnicities","Both sexes","1,047","16.9","6,194,056"
"Early Non-Primary, Non-Secondary Syphilis","2018","California","06","55+","All races/ethnicities","Both sexes","718","6.9","10,428,291"
"Early Non-Primary, Non-Secondary Syphilis","2018","California","06","45-54","All races/ethnicities","Both sexes","1,370","27.1","5,055,651"
"Early Non-Primary, Non-Secondary Syphilis","2018","California","06","35-44","All races/ethnicities","Both sexes","1,852","35.3","5,242,943"
"Early Non-Primary, Non-Secondary Syphilis","2018","California","06","25-34","All races/ethnicities","Both sexes","2,739","45.4","6,031,768"
"Early Non-Primary, Non-Secondary Syphilis","2018","California","06","13-24","All races/ethnicities","Both sexes","1,027","16.4","6,252,631"
"Early Non-Primary, Non-Secondary Syphilis","2017","California","06","55+","All races/ethnicities","Both sexes","617","6.0","10,214,142"
"Early Non-Primary, Non-Secondary Syphilis","2017","California","06","45-54","All races/ethnicities","Both sexes","1,365","26.6","5,123,302"
"Early Non-Primary, Non-Secondary Syphilis","2017","California","06","35-44","All races/ethnicities","Both sexes","1,695","32.6","5,194,761"
"Early Non-Primary, Non-Secondary Syphilis","2017","California","06","25-34","All races/ethnicities","Both sexes","2,376","39.6","6,002,798"
"Early Non-Primary, Non-Secondary Syphilis","2017","California","06","13-24","All races/ethnicities","Both sexes","973","15.4","6,312,286"
"Early Non-Primary, Non-Secondary Syphilis","2016","California","06","55+","All races/ethnicities","Both sexes","467","4.7","9,982,997"
"Early Non-Primary, Non-Secondary Syphilis","2016","California","06","45-54","All races/ethnicities","Both sexes","1,097","21.2","5,167,852"
"Early Non-Primary, Non-Secondary Syphilis","2016","California","06","35-44","All races/ethnicities","Both sexes","1,240","24.1","5,152,831"
"Early Non-Primary, Non-Secondary Syphilis","2016","California","06","25-34","All races/ethnicities","Both sexes","1,769","29.8","5,935,504"
"Early Non-Primary, Non-Secondary Syphilis","2016","California","06","13-24","All races/ethnicities","Both sexes","713","11.2","6,381,791"
"Early Non-Primary, Non-Secondary Syphilis","2015","California","06","55+","All races/ethnicities","Both sexes","365","3.8","9,729,585"
"Early Non-Primary, Non-Secondary Syphilis","2015","California","06","45-54","All races/ethnicities","Both sexes","1,023","19.7","5,189,193"
"Early Non-Primary, Non-Secondary Syphilis","2015","California","06","35-44","All races/ethnicities","Both sexes","1,045","20.3","5,142,690"
"Early Non-Primary, Non-Secondary Syphilis","2015","California","06","25-34","All races/ethnicities","Both sexes","1,402","24.1","5,819,211"
"Early Non-Primary, Non-Secondary Syphilis","2015","California","06","13-24","All races/ethnicities","Both sexes","595","9.2","6,474,027"
"Early Non-Primary, Non-Secondary Syphilis","2014","California","06","55+","All races/ethnicities","Both sexes","280","3.0","9,441,373"
"Early Non-Primary, Non-Secondary Syphilis","2014","California","06","45-54","All races/ethnicities","Both sexes","813","15.6","5,196,474"
"Early Non-Primary, Non-Secondary Syphilis","2014","California","06","35-44","All races/ethnicities","Both sexes","878","17.1","5,138,001"
"Early Non-Primary, Non-Secondary Syphilis","2014","California","06","25-34","All races/ethnicities","Both sexes","983","17.2","5,706,895"
"Early Non-Primary, Non-Secondary Syphilis","2014","California","06","13-24","All races/ethnicities","Both sexes","439","6.7","6,558,280"
"Early Non-Primary, Non-Secondary Syphilis","2013","California","06","55+","All races/ethnicities","Both sexes","230","2.5","9,165,306"
"Early Non-Primary, Non-Secondary Syphilis","2013","California","06","45-54","All races/ethnicities","Both sexes","690","13.3","5,205,321"
"Early Non-Primary, Non-Secondary Syphilis","2013","California","06","35-44","All races/ethnicities","Both sexes","707","13.7","5,144,137"
"Early Non-Primary, Non-Secondary Syphilis","2013","California","06","25-34","All races/ethnicities","Both sexes","841","15.1","5,586,781"
"Early Non-Primary, Non-Secondary Syphilis","2013","California","06","13-24","All races/ethnicities","Both sexes","371","5.6","6,600,624"
"Early Non-Primary, Non-Secondary Syphilis","2012","California","06","55+","All races/ethnicities","Both sexes","159","1.8","8,891,534"
"Early Non-Primary, Non-Secondary Syphilis","2012","California","06","45-54","All races/ethnicities","Both sexes","623","11.9","5,224,298"
"Early Non-Primary, Non-Secondary Syphilis","2012","California","06","35-44","All races/ethnicities","Both sexes","717","13.9","5,150,301"
"Early Non-Primary, Non-Secondary Syphilis","2012","California","06","25-34","All races/ethnicities","Both sexes","685","12.5","5,485,707"
"Early Non-Primary, Non-Secondary Syphilis","2012","California","06","13-24","All races/ethnicities","Both sexes","333","5.0","6,629,070"
"Early Non-Primary, Non-Secondary Syphilis","2011","California","06","55+","All races/ethnicities","Both sexes","134","1.6","8,613,234"
"Early Non-Primary, Non-Secondary Syphilis","2011","California","06","45-54","All races/ethnicities","Both sexes","487","9.3","5,248,427"
"Early Non-Primary, Non-Secondary Syphilis","2011","California","06","35-44","All races/ethnicities","Both sexes","534","10.4","5,153,934"
"Early Non-Primary, Non-Secondary Syphilis","2011","California","06","25-34","All races/ethnicities","Both sexes","584","10.8","5,409,599"
"Early Non-Primary, Non-Secondary Syphilis","2011","California","06","13-24","All races/ethnicities","Both sexes","290","4.4","6,639,499"
"Early Non-Primary, Non-Secondary Syphilis","2010","California","06","55+","All races/ethnicities","Both sexes","112","1.3","8,344,732"
"Early Non-Primary, Non-Secondary Syphilis","2010","California","06","45-54","All races/ethnicities","Both sexes","370","7.0","5,253,961"
"Early Non-Primary, Non-Secondary Syphilis","2010","California","06","35-44","All races/ethnicities","Both sexes","587","11.3","5,175,670"
"Early Non-Primary, Non-Secondary Syphilis","2010","California","06","25-34","All races/ethnicities","Both sexes","462","8.7","5,333,127"
"Early Non-Primary, Non-Secondary Syphilis","2010","California","06","13-24","All races/ethnicities","Both sexes","255","3.8","6,644,922"
"Early Non-Primary, Non-Secondary Syphilis","2009","California","06","55+","All races/ethnicities","Both sexes","98","1.2","7,985,145"
"Early Non-Primary, Non-Secondary Syphilis","2009","California","06","45-54","All races/ethnicities","Both sexes","327","6.4","5,143,862"
"Early Non-Primary, Non-Secondary Syphilis","2009","California","06","35-44","All races/ethnicities","Both sexes","494","9.6","5,154,519"
"Early Non-Primary, Non-Secondary Syphilis","2009","California","06","25-34","All races/ethnicities","Both sexes","472","8.8","5,343,019"
"Early Non-Primary, Non-Secondary Syphilis","2009","California","06","13-24","All races/ethnicities","Both sexes","227","3.6","6,387,143"
"Early Non-Primary, Non-Secondary Syphilis","2008","California","06","55+","All races/ethnicities","Both sexes","88","1.1","7,730,042"
"Early Non-Primary, Non-Secondary Syphilis","2008","California","06","45-54","All races/ethnicities","Both sexes","322","6.3","5,091,559"
"Early Non-Primary, Non-Secondary Syphilis","2008","California","06","35-44","All races/ethnicities","Both sexes","557","10.7","5,225,357"
"Early Non-Primary, Non-Secondary Syphilis","2008","California","06","25-34","All races/ethnicities","Both sexes","451","8.5","5,279,562"
"Early Non-Primary, Non-Secondary Syphilis","2008","California","06","13-24","All races/ethnicities","Both sexes","227","3.6","6,365,202"
